name,description,dataset_id,project_id,files
Harvested Area Yield 175 Crops,"Series of world maps of harvested areas and production of abaca, agave, alfalfa, almond, anise and apple. <a href=""http://www.earthstat.org/data-download/"">http://www.earthstat.org/data-download/</a>
",39026,,"[""'name': 'Series of world maps of harvested areas and production of abaca"", 'agave', 'alfalfa', 'almond', ""anise and apple.'"", ""'description': 'http://www.earthstat.org/data-download/\\r\\n', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0039026/DR0048400/harvestedareayield175crops_netcdf.zip?versionId=2021-10-21T21:56:43.7921517Z'""]"
Abidjan (Ivory Coast) - Urban Land Use / Land Cover (LULC) 2005 & 2018 (Larger Urban Area and Core City Area),"Land Use / Land Cover (LULC) information product over Abidjan (Ivory Coast) contains spatial explicit information on different land use and land cover occurring in the Larger Urban Area and Core City Area of the City of Abidjan for past (2005) and current (2018) dates. The Larger Urban Area LU/LC nomenclature is at an aggregated Level 1 or 2. The input data for the Larger Urban Area was Ikonos (2005) and Sentinel-2 (2019). The Core City Area has detailed LU/LC nomenclature that is either at Level 3 or 4. The input data for the Core City Area was the Very High Resolution (VHR) data of Ikonos (2005) and WorldView-2 (2018/2019)..
",38989,P156504,"[""'name': 'Abidjan (Ivory Coast) - Urban Land Use / Land Cover (LULC) 2005 (Larger Urban Area)'"", ""'description': 'Land Use / Land Cover (LULC) information product over Abidjan (Ivory Coast) contains spatial explicit information on different land use and land cover occurring in the Larger Urban Area of the City of Abidjan for past (2005) date. The Larger Urban Area LU/LC nomenclature is at an aggregated Level 1 or 2. The input data for the Larger Urban Area was Ikonos (2005).\\r\\nThe LU/LC 2005 map of Abidjan was produced using  High Resolution satellite data (2005: Ikonos) for the Larger Urban Area as input data. All steps for production of the dataset had a related Quality Control measure which is documented in the Annexes of the \\u201cEO4SD-Urban Abidjan City Report"", ""2019.\\u201d', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038989/DR0048353/eo4sd_abidjan_lulchr_2005.zip?versionId=2023-01-19T10:30:12.1501759Z'"", ""'name': 'Abidjan (Ivory Coast) - Urban Land Use / Land Cover (LULC) 2005 & 2018 (Larger Urban Area and Core City Area)(Feature Service)'"", ""'description': null, 'url': null"", ""'name': 'Abidjan (Ivory Coast) - Urban Land Use / Land Cover (LULC) 2005 & 2018 (Larger Urban Area and Core City Area)(Feature Service)'"", ""'description': null, 'url': null"", ""'name': 'Abidjan (Ivory Coast) - Urban Land Use / Land Cover (LULC) 2018 (Larger Urban Area)'"", ""'description': 'Land Use / Land Cover (LULC) information product over Abidjan (Ivory Coast) contains spatial explicit information on different land use and land cover occurring in the Larger Urban Area of the City of Abidjan for current (2018) date. The Larger Urban Area LU/LC nomenclature is at an aggregated Level 1 or 2. The input data for the Larger Urban Area was Sentinel-2 (2019).', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038989/DR0048354/eo4sd_abidjan_lulchr_2018.zip?versionId=2023-01-19T10:30:15.4862595Z'"", ""'name': 'Abidjan (Ivory Coast) - Urban Land Use / Land Cover (LULC) 2005 (Core City Area)'"", ""'description': 'Land Use / Land Cover (LULC) information product over Abidjan (Ivory Coast) contains spatial explicit information on different land use and land cover occurring in the Core City Area of the City of Abidjan for past (2005) date. The Core City Area has detailed LU/LC nomenclature that is either at Level 3 or 4. The input data for the Core City Area was the Very High Resolution (VHR) data of Ikonos (2005).', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038989/DR0048355/eo4sd_abidjan_lulcvhr_2005.zip?versionId=2023-01-19T10:30:17.1393093Z'"", ""'name': 'Abidjan (Ivory Coast) - Urban Land Use / Land Cover (LULC) 2018 (Core City Area)'"", ""'description': 'Land Use / Land Cover (LULC) information product over Abidjan (Ivory Coast) contains spatial explicit information on different land use and land cover occurring in the Core City Areas of the City of Abidjan for current (2018) date. The Core City Area has detailed LU/LC nomenclature that is either at Level 3 or 4. The input data for the Core City Aarea was the Very High Resolution (VHR) data of WorldView-2 (2018/2019).', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038989/DR0048356/eo4sd_abidjan_lulcvhr_2018.zip?versionId=2023-01-19T10:30:18.7293961Z'"", ""'name': 'EO4SD-Urban Project: Abidjan City Report'"", ""'description': null, 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038989/DR0048357/eo4sd_urban_abidjan_city_operationsreport_2_0.pdf?versionId=2023-01-19T10:30:20.3504646Z'"", ""'name': 'Urban Thematic Exploitation Platform (UTEP) Link - Abidjan'"", ""'description': 'Link to Abidjan Land Use / Land Cover dataset in the Urban Thematic Exploitation Platform (UTEP).', 'url': null"", ""'name': 'Abidjan (Ivory Coast) - Urban Land Use / Land Cover (LULC) 2005 & 2018 (Larger Urban Area and Core City Area)(Feature Service)'"", ""'description': null, 'url': null"", ""'name': 'Abidjan (Ivory Coast) - Urban Land Use / Land Cover (LULC) 2005 & 2018 (Larger Urban Area and Core City Area)(Feature Service)'"", ""'description': null, 'url': null""]"
Dakar (Senegal) - Land Use / Land Cover (Core City Area and Larger Urban Area),"Land Use/Land Cover (LU/LC) information product contains spatial explicit information on different land use and land cover of the City of Dakar (SENEGAL), with aggregated LU/LC nomenclature within Larger Urban Area and detailed LU/LC nomenclature within Core City Area for 2006 and 2018.<br />
The input data for the Larger Urban Area was the High Resolution (HR) data of Landsat-7 (2006) and Sentinel 2B (2018). For the Core City Area, input data was the Very High Resolution (VHR) data of Quickbird (2006) and Pléiades-1A (2018). The LU/LC product is the Baseline Product from which various derived products (such as Green Areas) are produced.
",38978,P158509,"[""'name': 'Land Use/Land Cover 2006 Map for Dakar (Larger Urban Area) (ESA EO4SD-Urban)'"", ""'description': 'Land Use/Land Cover (LU/LC) information product contains spatial explicit information on different land use and land cover of the City of Dakar (SENEGAL)"", ""with aggregated LU/LC nomenclature within Larger Urban Area.\\r\\nThe input data for the area was the High Resolution (HR) data of Landsat-7 (2006). The LU/LC product is the Baseline Product from which various derived products (such as Green Areas) are produced.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038978/DR0048330/eo4sd_dakar_lulchr_2006.zip?versionId=2023-01-19T06:47:40.2338082Z'"", ""'name': 'Land Use/Land Cover 2018 Map for Dakar (Larger Urban Area) (ESA EO4SD-Urban)'"", ""'description': 'Land Use/Land Cover (LU/LC) information product contains spatial explicit information on different land use and land cover of the City of Dakar (SENEGAL)"", ""with aggregated LU/LC nomenclature within Larger Urban Area.\\r\\nThe input data for the area was the High Resolution (HR) data of Sentinel 2B (2018). The LU/LC product is the Baseline Product from which various derived products (such as Green Areas) are produced.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038978/DR0048331/eo4sd_dakar_lulchr_2018.zip?versionId=2023-01-19T06:47:41.7779203Z'"", ""'name': 'Land Use/Land Cover 2018 Map for Dakar (Core City Area) (ESA EO4SD-Urban)'"", ""'description': 'Land Use/Land Cover (LU/LC) information product contains spatial explicit information on different land use and land cover of the City of Dakar (SENEGAL)"", ""with detailed LU/LC nomenclature within Core City Area.\\r\\nThe input data for the area was the Very High Resolution (VHR) data of Pl\\u00e9iades-1A (2018). The LU/LC product is the Baseline Product from which various derived products (such as Green Areas) are produced.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038978/DR0048333/eo4sd_dakar_lulcvhr_2018.zip?versionId=2023-01-19T06:47:46.8260198Z'"", ""'name': 'Urban Thematic Exploitation Platform (UTEP) Link - Dakar'"", ""'description': 'Link to Dakar flood extent datasets in the Urban Thematic Exploitation Platform (UTEP).', 'url': null"", ""'name': 'EO4SD-Urban Dakar Operations Report'"", ""'description': null, 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038978/DR0048335/eo4sd_urban_gpsc_dakar_operationsreport_2_0.pdf?versionId=2023-01-19T06:47:49.2016558Z'"", ""'name': 'Dakar (Senegal) - Land Use / Land Cover (Core City Area and Larger Urban Area)(Feature Service)'"", ""'description': null, 'url': null"", ""'name': 'Dakar (Senegal) - Land Use / Land Cover (Core City Area and Larger Urban Area)(Feature Service)'"", ""'description': null, 'url': null"", ""'name': 'Land Use/Land Cover 2006 Map for Dakar (Core City Area) (ESA EO4SD-Urban)'"", ""'description': 'Land Use/Land Cover (LU/LC) information product contains spatial explicit information on different land use and land cover of the City of Dakar (SENEGAL)"", ""with detailed LU/LC nomenclature within Core City Area.\\r\\nThe input data for the area was the Very High Resolution (VHR) data of Quickbird (2006). The LU/LC product is the Baseline Product from which various derived products (such as Green Areas) are produced.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038978/DR0048332/eo4sd_dakar_lulcvhr_2006.zip?versionId=2023-01-19T06:47:52.3438508Z'"", ""'name': 'Dakar (Senegal) - Land Use / Land Cover (Core City Area and Larger Urban Area)(Feature Service)'"", ""'description': null, 'url': null"", ""'name': 'Dakar (Senegal) - Land Use / Land Cover (Core City Area and Larger Urban Area)(Feature Service)'"", ""'description': null, 'url': null""]"
Health Nutrition Population (HNP) Lending,"Find the World Bank's IBRD/IDA lending for Health, Nutrition and Population (HNP) for each fiscal year 1970 and onwards.
",38977,,"[""'name': 'Health Nutrition Population (HNP) Lending'"", ""'description': 'Health Nutrition Population (HNP) Lending', 'url': null""]"
Phnom Penh (Cambodia) - Land Use/Land Cover Maps (ESA EO4SD-Urban),"Land Use / Land Cover (LULC) information product over Phnom Penh (Cambodia) contains spatial explicit information about the different land covers / uses for current (2017) and past (2003) dates. The level of detail for the classification scheme mainly relies on the input data sources. LULC dataset provides detailed information (level-3) over core urban areas covered by very high resolution satellite imagery, and level-1 information over peri-urban areas covered by lower resolution satellite imagery.
",38964,,"[""'name': 'Land Use/Land Cover 2003 Map for Phnom Penh (ESA EO4SD-Urban)'"", ""'description': 'Land Use / Land Cover (LULC) information product over Phnom Penh (Cambodia) contains spatial explicit information about the different land covers / uses for current (2017) and past (2003) dates. The level of detail for the classification scheme mainly relies on the input data sources. LULC dataset provides detailed information (level-3) over core urban areas covered by very high resolution satellite imagery"", ""and level-1 information over peri-urban areas covered by lower resolution satellite imagery.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038964/DR0048302/eo4sd_phnom_penh_lulchr_2003.zip?versionId=2023-01-19T04:35:18.3563771Z'"", ""'name': 'Land Use/Land Cover 2017 Map for Phnom Penh (ESA EO4SD-Urban)'"", ""'description': 'Land Use / Land Cover (LULC) information product over Phnom Penh (Cambodia) contains spatial explicit information about the different land covers / uses for current (2017) and past (2003) dates. The level of detail for the classification scheme mainly relies on the input data sources. LULC dataset provides detailed information (level-3) over core urban areas covered by very high resolution satellite imagery"", ""and level-1 information over peri-urban areas covered by lower resolution satellite imagery.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038964/DR0048303/eo4sd_phnom_penh_lulchr_2017.zip?versionId=2023-01-19T04:35:20.7520005Z'"", ""'name': 'Land Use/Land Cover 2003 Very High Resolution Map for Phnom Penh (ESA EO4SD-Urban)'"", ""'description': 'Land Use / Land Cover (LULC) information product over Phnom Penh (Cambodia) contains spatial explicit information about the different land covers / uses for current (2017) and past (2003) dates. The level of detail for the classification scheme mainly relies on the input data sources. LULC dataset provides detailed information (level-3) over core urban areas covered by very high resolution satellite imagery"", ""and level-1 information over peri-urban areas covered by lower resolution satellite imagery.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038964/DR0048304/eo4sd_phnom_penh_lulcvhr_2003.zip?versionId=2023-01-19T04:35:22.3900595Z'"", ""'name': 'Land Use/Land Cover 2017 Very High Resolution Map for Phnom Penh (ESA EO4SD-Urban)'"", ""'description': 'Land Use / Land Cover (LULC) information product over Phnom Penh (Cambodia) contains spatial explicit information about the different land covers / uses for current (2017) and past (2003) dates. The level of detail for the classification scheme mainly relies on the input data sources. LULC dataset provides detailed information (level-3) over core urban areas covered by very high resolution satellite imagery"", ""and level-1 information over peri-urban areas covered by lower resolution satellite imagery.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038964/DR0048305/eo4sd_phnom_penh_lulcvhr_2017.zip?versionId=2023-01-19T04:35:23.9831432Z'"", ""'name': 'Phnom Penh (Cambodia) - Land Use/Land Cover Maps (ESA EO4SD-Urban)(Feature Service)'"", ""'description': null, 'url': null"", ""'name': 'Phnom Penh (Cambodia) - Land Use/Land Cover Maps (ESA EO4SD-Urban)(Feature Service)'"", ""'description': null, 'url': null"", ""'name': 'Urban Thematic Exploitation Platform (UTEP) Link - Phnom Penh'"", ""'description': 'Link to LULC datasets of Phnom Penh on Urban Thematic Exploitation Platform (UTEP)', 'url': null"", ""'name': 'EO4SD-Urban Phnom Penh Operations Report'"", ""'description': null, 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038964/DR0048307/eo4sd-urban_phnompenh_operations-report_v1-2_inclqc.pdf?versionId=2023-01-19T04:35:27.8589151Z'"", ""'name': 'Phnom Penh (Cambodia)_Land Use_Land Cover Maps (ESA EO4SD Urban) (Feature Service)'"", ""'description': null, 'url': null"", ""'name': 'Phnom Penh (Cambodia) - Land Use/Land Cover Maps (ESA EO4SD-Urban)(Feature Service)'"", ""'description': null, 'url': null"", ""'name': 'Phnom Penh (Cambodia) - Land Use/Land Cover Maps (ESA EO4SD-Urban)(Feature Service)'"", ""'description': null, 'url': null"", ""'name': 'Phnom Penh (Cambodia) - Land Use/Land Cover Maps (ESA EO4SD-Urban)(Feature Service)'"", ""'description': null, 'url': null""]"
Enabling the Business of Agriculture,"The World Bank's Enabling the Business of Agriculture project assesses laws and regulations in agriculture in 101 countries. The data set identifies actionable reforms to remove obstacles for farmers seeking to grow their business. The eight core indicators are: supplying seed, registering fertilizer, securing water, registering machinery, sustaining livestock, protecting plant health, trading food and accessing finance.
",38944,,"[""'name': '2017 EBA Scored Data'"", ""'description': 'Enabling the Business of Agriculture 2017 Scored Data - Current as of June 30"", ""2016.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038944/DR0048274/eba2017scoreddata.xlsx?versionId=2023-01-19T08:04:52.5108186Z'"", ""'name': '2019 EBA Scored Data'"", ""'description': 'Enabling the Business of Agriculture - 2019 Scored Data - Current as of June 30"", ""2018.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038944/DR0048273/eba2019scoreddata.xlsx?versionId=2023-01-19T08:04:54.8004979Z'""]"
Saint Louis (Senegal) - Land Use / Land Cover Maps (Core City Area and Larger Urban Area) (ESA EO4SD-Urban),"Land Use/Land Cover (LU/LC) information product contains spatial explicit information on different land use and land cover of both the Larger Urban Area and Core City Area for the City of Saint Louis, with detailed LU/LC nomenclature. The input data for the Larger Urban Area was the High Resolution (HR) data of Landsat-5 (2006) and Sentinel-2 (2018). The input data for the Core City Area was the Very High Resolution (VHR) data of quickbird (2003) and Worldview (2018).<br />
The LU/LC product is the Baseline Product from which various derived products (such as Green Areas) are produced.
",38704,,"[""'name': 'Land Use/Land Cover 2018 Map for Saint Louis (Larger Urban Area) (ESA EO4SD-Urban)'"", ""'description': 'Land Use/Land Cover (LU/LC) information product contains spatial explicit information on different land use and land cover of the City of Saint Louis"", ""with detailed LU/LC nomenclature. The input data for the area was the High Resolution (HR) data of Sentinel-2 (2018). The LU/LC product is the Baseline Product from which various derived products (such as Green Areas) are produced.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038704/DR0048008/eo4sd_saint_louis_lulchr_2018.zip?versionId=2023-01-19T04:13:44.4906109Z'"", ""'name': 'Land Use/Land Cover 2003 Map for Saint Louis (Core City Area) (ESA EO4SD-Urban)'"", ""'description': 'Land Use/Land Cover (LU/LC) information product contains spatial explicit information on different land use and land cover of the City of Saint Louis"", ""with detailed LU/LC nomenclature. The input data for the area was the Very High Resolution (VHR) data of quickbird (2003). The LU/LC product is the Baseline Product from which various derived products (such as Green Areas) are produced.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038704/DR0048009/eo4sd_saint_louis_lulcvhr_2003.zip?versionId=2023-01-19T04:13:46.1536552Z'"", ""'name': 'Saint Louis (Senegal) - Land Use / Land Cover Maps (Core City Area and Larger Urban Area) (ESA EO4SD-Urban)(Feature Service)'"", ""'description': null, 'url': null"", ""'name': 'Land Use/Land Cover 2006 Map for Saint Louis (Larger Urban Area) (ESA EO4SD-Urban)'"", ""'description': 'Land Use/Land Cover (LU/LC) information product contains spatial explicit information on different land use and land cover of the City of Saint Louis"", ""with detailed LU/LC nomenclature. The input data for the area was the High Resolution (HR) data of Landsat-5 (2006). The LU/LC product is the Baseline Product from which various derived products (such as Green Areas) are produced.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038704/DR0048007/eo4sd_saint_louis_lulchr_2006.zip?versionId=2023-01-19T04:13:48.5003077Z'"", ""'name': 'Land Use/Land Cover 2018 Map for Saint Louis (Core City Area) (ESA EO4SD-Urban)'"", ""'description': 'Land Use/Land Cover (LU/LC) information product contains spatial explicit information on different land use and land cover of the City of Saint Louis"", ""with detailed LU/LC nomenclature. The input data for the area was the Very High Resolution (VHR) data of Worldview (2018). The LU/LC product is the Baseline Product from which various derived products (such as Green Areas) are produced.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038704/DR0048010/eo4sd_saint_louis_lulcvhr_2018.zip?versionId=2023-01-19T04:13:50.1913351Z'"", ""'name': 'Urban Thematic Exploitation Platform (UTEP) Link - Saint Louis'"", ""'description': 'Link to Saint Louis land use / land cover datasets in the Urban Thematic Exploitation Platform (UTEP).', 'url': null"", ""'name': 'EO4SD-Urban Saint Louis Operations Report'"", ""'description': null, 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038704/DR0048012/eo4sd_urban_saintlouis_operationsreport_2_0.pdf?versionId=2023-01-19T04:13:52.4910136Z'""]"
Saint Louis (Senegal) - Flood Risk Map (ESA EO4SD-Urban),"Risk is defined as a combination of probability and consequences. A detailed and uniform land-use map is an important prerequisite to perform flood risk calculations, since it determines what is damaged in case of flooding.<br />
Two different datasets regarding the urban landuse were made available:<br />
•   LULC product based on VHR data (WorldView-4 acquired on 29/11/2018) covering the core urban area (approx. 89,0 km²)<br />
•   LULC product based on HR data (Sentinel 2 acquired on 09/12/2018) covering the urban area (approx. 298,8 km²)<br />
Both land-use classification results were recoded to pre-defined categories) and merged after categorization.<br />
The exposition is classified integrating economic costs, social damage, physical damage and flood duration. Four land use damage levels (A, B, C, D) are defined based on this estimation.<br />
The Flood Risk matrix is generated based on these results and on flood hazard classified into three hazard levels. The flood risk level is classified in four qualitative classes based on the combination of flood hazard and land use damage.
",38695,,"[""'name': 'EO4SD-Urban Saint Louis Operations Report'"", ""'description': null, 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038695/DR0047997/eo4sd_urban_saintlouis_operationsreport_2_0.pdf?versionId=2023-01-19T04:58:27.8989069Z'"", ""'name': 'Flood Risk Map for Saint Louis (ESA EO4SD-Urban)'"", ""'description': 'Risk is defined as a combination of probability and consequences. A detailed and uniform land-use map is an important prerequisite to perform flood risk calculations"", 'since it determines what is damaged in case of flooding. \\r\\nTwo different datasets regarding the urban landuse were made available:\\r\\n\\u2022\\tLULC product based on VHR data (WorldView-4 acquired on 29/11/2018) covering the core urban area (approx. 89,0 km\\u00b2)\\r\\n\\u2022\\tLULC product based on HR data (Sentinel 2 acquired on 09/12/2018) covering the urban area (approx. 298,8 km\\u00b2)\\r\\nBoth land-use classification results were recoded to pre-defined categories) and merged after categorization.\\r\\nThe exposition is classified integrating economic costs', 'social damage', 'physical damage and flood duration. Four land use damage levels (A', 'B', 'C', ""D) are defined based on this estimation.\\r\\nThe Flood Risk matrix is generated based on these results and on flood hazard classified into three hazard levels. The flood risk level is classified in four qualitative classes based on the combination of flood hazard and land use damage.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038695/DR0047995/eo4sd_saint_louis_flood_2018.zip?versionId=2023-01-19T04:58:29.5399543Z'"", ""'name': 'Urban Thematic Exploitation Platform (UTEP) Link - Saint Louis'"", ""'description': 'Link to Saint Louis flood risk datasets in the Urban Thematic Exploitation Platform (UTEP).', 'url': null"", ""'name': 'Saint Louis (Senegal) - Flood Risk Map (ESA EO4SD-Urban)(Feature Service)'"", ""'description': null, 'url': null""]"
"Land Use in Kandy, Sri Lanka in 2000, 2003, 2011, and 2016 ","These shapefiles contain the land use information for Kandy in 2000, 2003, 2011, and 2016.<br />
These files were created from digitizing paper maps from the Urban Development Authority.
",38484,,"[""'name': 'Land Use in Kandy"", ""Sri Lanka in 2003'"", ""'description': null, 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038484/DR0047051/landuse_2003.zip?versionId=2023-01-19T03:40:01.5962741Z'"", ""'name': 'Land Use in Kandy"", ""Sri Lanka in 2011'"", ""'description': null, 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038484/DR0047052/landuse_2011.zip?versionId=2023-01-19T03:40:03.3552644Z'"", ""'name': 'Land Use in Kandy"", ""Sri Lanka in 2016'"", ""'description': null, 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038484/DR0047053/landuse_2016_0.zip?versionId=2023-01-19T03:40:05.0023184Z'"", ""'name': 'Land Use in Kandy"", 'Sri Lanka in 2000', '2003', '2011', ""and 2016 (Feature Service)'"", ""'description': null, 'url': null"", ""'name': 'Land Use in Kandy"", ""Sri Lanka in 2000'"", ""'description': null, 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038484/DR0047050/landuse_2000.zip?versionId=2023-01-19T03:40:07.4968850Z'""]"
Semarang (Indonesia) - Terrain Motion Map (ESA EO4SD-Urban),"Terrain and infrastructure motion contains spatially explicit information on land subsidence area and affected infrastructure. The infrastructure information is generated independently within the Land Use Product and used as an additional input layer for this product.
",38481,,"[""'name': 'Terrain Motion Map between 2014 and 2017 for Semarang (ESA EO4SD-Urban)'"", ""'description': 'Terrain and infrastructure motion contains spatially explicit information on land subsidence area and affected infrastructure. The infrastructure information is generated independently within the Land Use Product and used as an additional input layer for this product.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038481/DR0047024/eo4sd_semarang_tmotion_2014_till_2017.zip?versionId=2023-01-19T04:57:21.5383455Z'"", ""'name': 'Local Roads Terrain Motion Map between 2014 and 2017 for Semarang (ESA EO4SD-Urban)'"", ""'description': 'Terrain and infrastructure motion contains spatially explicit information on land subsidence area and affected infrastructure. The infrastructure information is generated independently within the Land Use Product and used as an additional input layer for this product. This dataset highlights local roads affected by the different subsidence classes.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038481/DR0047028/eo4sd_semarang_tmotion_local_2015.zip?versionId=2023-01-19T04:57:23.1474173Z'"", ""'name': 'Residential Terrain Motion Map between 2014 and 2017 for Semarang (ESA EO4SD-Urban)'"", ""'description': 'Terrain and infrastructure motion contains spatially explicit information on land subsidence area and affected infrastructure. The infrastructure information is generated independently within the Land Use Product and used as an additional input layer for this product. This dataset highlights residential areas affected by the different subsidence classes.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038481/DR0047029/eo4sd_semarang_tmotion_resi_2015.zip?versionId=2023-01-19T04:57:24.9343876Z'"", ""'name': 'EO4SD-Urban Semarang City Operations Report'"", ""'description': null, 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038481/DR0047030/eo4sd_urban_semerang_city_operations_report_1_0.pdf?versionId=2023-01-19T04:57:26.6154175Z'"", ""'name': 'Urban Thematic Exploitation Platform (UTEP) Link - Semarang'"", ""'description': 'Link to Semarang terrain and infrastructure motion datasets in the Urban Thematic Exploitation Platform (UTEP).', 'url': null"", ""'name': 'Industrial"", 'Commercial', ""Public Terrain Motion Map between 2014 and 2017 for Semarang (ESA EO4SD-Urban)'"", ""'description': 'Terrain and infrastructure motion contains spatially explicit information on land subsidence area and affected infrastructure. The infrastructure information is generated independently within the Land Use Product and used as an additional input layer for this product. This dataset highlights industrial"", 'commercial', ""public and education areas affected by the different subsidence classes.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038481/DR0047026/eo4sd_semarang_tmotion_incompu_2015.zip?versionId=2023-01-19T04:57:29.3208547Z'"", ""'name': 'Intrastructure Terrain Motion Map between 2014 and 2017 for Semarang (ESA EO4SD-Urban)'"", ""'description': 'Terrain and infrastructure motion contains spatially explicit information on land subsidence area and affected infrastructure. The infrastructure information is generated independently within the Land Use Product and used as an additional input layer for this product. This dataset highlights infrastructure areas affected by the different subsidence classes.', 'url': 'https://datacatalogfiles.worldbank.org/ddh-published/0038481/DR0047027/eo4sd_semarang_tmotion_infra_2015.zip?versionId=2023-01-19T04:57:31.0778359Z'"", ""'name': 'Semarang (Indonesia) - Terrain Motion Map (ESA EO4SD-Urban)(Feature Service)'"", ""'description': null, 'url': null""]"
